url;judul_singkat;konten;judul;label;ringkasan;tanggal
https://turnbackhoax.id/articles?category=bencana&page=1;[SALAH] Video “Gempa dan Tsunami Terbesar di...;Beredar unggahan video [arsip] dari akun Facebook “Ainun Rusnadi”...;[SALAH] Video “Gempa dan Tsunami...;Bencana;Beredar unggahan video [arsip] dari akun...;16/02/2026
https://turnbackhoax.id/articles?category=bencana&page=1;[SALAH] Video “Tsunami Menerjang Kuta Bali”;Beredar unggahan video [arsip] dari akun Facebook “Ainun Rusnadi”...;[SALAH] Video “Tsunami Menerjang Kuta...;Bencana;Beredar unggahan video [arsip] dari akun...;11/02/2026
https://turnbackhoax.id/articles?category=bencana&page=1;[SALAH] Agustus 2026 Gravitasi Bumi Berhenti 7...;Beredar unggahan [arsip] dari akun Facebook “Stepanus Nainggolan” pada...;[SALAH] Agustus 2026 Gravitasi Bumi...;Bencana;Beredar unggahan [arsip] dari akun Facebook...;06/02/2026
https://turnbackhoax.id/articles?category=bencana&page=1;[SALAH] Potret Rumah Tertimbun Pasir Banjir di...;Akun X “Aceh” pada Kamis (29/1/2026) mengunggah gambar [arsip]...;[SALAH] Potret Rumah Tertimbun Pasir...;Bencana;Akun X “Aceh” pada Kamis (29/1/2026)...;05/02/2026
https://turnbackhoax.id/articles?category=bencana&page=1;[SALAH] Transjakarta Kemasukan Air saat Banjir di...;Beredar unggahan video [arsip] dari akun Facebook “Hady Hafsah'”...;[SALAH] Transjakarta Kemasukan Air saat...;Bencana;Beredar unggahan video [arsip] dari akun...;02/02/2026
https://turnbackhoax.id/articles?category=bencana&page=1;[SALAH] Video “Mobil Tersambar Petir di Jalan...;Beredar unggahan video [arsip] pada Minggu (21/12/2025) dari akun...;[SALAH] Video “Mobil Tersambar Petir...;Bencana;Beredar unggahan video [arsip] pada Minggu...;22/01/2026
https://turnbackhoax.id/articles?category=bencana&page=1;"[SALAH] Video ""Ka'bah Diterjang Banjir""";Beredar video [arsip] dari akun TikTok “sumonkhanbd89” pada Jumat...;"[SALAH] Video ""Ka'bah Diterjang Banjir""";Bencana;Beredar video [arsip] dari akun TikTok...;20/01/2026
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Video “10 Januari 2026 Badai Tornado...;Beredar video [arsip] dari akun TikTok “alexxagokilnews” pada Sabtu...;[SALAH] Video “10 Januari 2026...;Bencana;Beredar video [arsip] dari akun TikTok...;19/01/2026
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] BMKG Keluarkan Peringatan Ancaman Fenomena Squall...;Beredar unggahan foto [arsip] dari akun Facebook “Andhika Gunawangsa”...;[SALAH] BMKG Keluarkan Peringatan Ancaman...;Bencana;Beredar unggahan foto [arsip] dari akun...;07/01/2026
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Puluhan Rumah Elit Jadi Lautan Usai...;Beredar video [arsip] dari akun TikTok “doedimulyadi977” pada Selasa...;[SALAH] Puluhan Rumah Elit Jadi...;Bencana;Beredar video [arsip] dari akun TikTok...;02/01/2026
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Video “Cuaca Buruk Menimbulkan Hujan Pasir”;Akun Facebook “qiofernanda21” pada Minggu (7/12/2025) membagikan video [arsip],...;[SALAH] Video “Cuaca Buruk Menimbulkan...;Bencana;Akun Facebook “qiofernanda21” pada Minggu (7/12/2025)...;24/12/2025
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Video Evakuasi Kucing di Tengah Aliran...;Akun Instagram “feelsgood.id_” pada Kamis (27/11/2025) membagikan video [arsip]...;[SALAH] Video Evakuasi Kucing di...;Bencana;Akun Instagram “feelsgood.id_” pada Kamis (27/11/2025)...;23/12/2025
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Ratusan Orang Tewas Imbas Jebolnya Tanggul...;Beredar unggahan video [arsip] dari kanal YouTube “Tarbiyah Daily”...;[SALAH] Ratusan Orang Tewas Imbas...;Bencana;Beredar unggahan video [arsip] dari kanal...;19/12/2025
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Video “Banjir Morowali Desember 2025, Hanyutkan...;Akun Facebook “Panah Asmara” pada Senin (15/12/2025) membagikan video...;[SALAH] Video “Banjir Morowali Desember...;Bencana;Akun Facebook “Panah Asmara” pada Senin...;18/12/2025
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Bau Menyengat Sepanjang Jalan ke Aceh...;Beredar unggahan foto [arsip] dari akun X “Giiselje” pada...;[SALAH] Bau Menyengat Sepanjang Jalan...;Bencana;Beredar unggahan foto [arsip] dari akun...;17/12/2025
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Banjir di Lampung 9 Desember 2025;Akun X “AntoniusCDN” pada Senin (9/12/2025) mengunggah video [arsip]...;[SALAH] Banjir di Lampung 9...;Bencana;Akun X “AntoniusCDN” pada Senin (9/12/2025)...;16/12/2025
https://turnbackhoax.id/articles?category=bencana&page=2;[SALAH] Ditemukan Tewas Berpelukan, Ibu dan Anak...;Akun X “harihafidz86” pada Selasa (2/12/2025) mengunggah video [arsip]...;[SALAH] Ditemukan Tewas Berpelukan, Ibu...;Bencana;Akun X “harihafidz86” pada Selasa (2/12/2025)...;12/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Akibat Banjir di Sumatera, Kayu Masuk...;Akun Tiktok “ennest_tv” pada Senin (1/12/2025) mengunggah video [arsip]...;[SALAH] Akibat Banjir di Sumatera,...;Bencana;Akun Tiktok “ennest_tv” pada Senin (1/12/2025)...;10/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Tsunami Setelah Banjir Bandang di Pesisir...;Beredar unggahan video [arsip] dari akun Tiktok “pidiefram” pada...;[SALAH] Tsunami Setelah Banjir Bandang...;Bencana;Beredar unggahan video [arsip] dari akun...;10/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Presiden Prabowo Tetapkan Banjir Sumatra Sebagai...;Beredar unggahan foto [arsip] dari akun Instagram “omahsebumi” pada...;[SALAH] Presiden Prabowo Tetapkan Banjir...;Bencana;Beredar unggahan foto [arsip] dari akun...;10/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Video Banjir Sibolga Diiringi Erupsi Gunung...;Beredar unggahan video [arsip] dari akun Facebook “Mak Chyntia”...;[SALAH] Video Banjir Sibolga Diiringi...;Bencana;Beredar unggahan video [arsip] dari akun...;09/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] BMKG Sebut Siklon 97s Berpotensi Besar...;Beredar unggahan foto [arsip] dari akun Facebook “SainsTech ID”...;[SALAH] BMKG Sebut Siklon 97s...;Bencana;Beredar unggahan foto [arsip] dari akun...;09/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Video “Masyarakat di Sumatra Tahan Pintu...;Beredar unggahan video [arsip] dari akun Threads @mardiguwp pada...;[SALAH] Video “Masyarakat di Sumatra...;Bencana;Beredar unggahan video [arsip] dari akun...;08/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Angin Puting Beliung Terjang Medan pada...;Pada Minggu (30/11/2025) akun X “westhernsea” membagikan video [arsip]...;[SALAH] Angin Puting Beliung Terjang...;Bencana;Pada Minggu (30/11/2025) akun X “westhernsea”...;07/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Gunung Merapi Erupsi 26 November 2025;Akun Tiktok “para_ranormal” pada Kamis (27/11/2025) mengunggah video [arsip]...;[SALAH] Gunung Merapi Erupsi 26...;Bencana;Akun Tiktok “para_ranormal” pada Kamis (27/11/2025)...;02/12/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Video “Banjir Bandang di Bandung 15...;Akun TikTok “devinoffline” pada Rabu (15/10/2025) membagikan video [arsip]...;[SALAH] Video “Banjir Bandang di...;Bencana;Akun TikTok “devinoffline” pada Rabu (15/10/2025)...;28/10/2025
https://turnbackhoax.id/articles?category=bencana&page=3;[SALAH] Elon Musk Sebut Manusia Akan Punah...;Pada Sabtu (11/10/2025) akun Facebook “Aminah” membagikan foto [arsip]...;[SALAH] Elon Musk Sebut Manusia...;Bencana;Pada Sabtu (11/10/2025) akun Facebook “Aminah”...;17/10/2025
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Merah Menyala Raja Ampat Akibat Tambang;Beredar video [arsip] dari akun tiktok “zeus.kakek.52” pada Selasa...;[SALAH] Merah Menyala Raja Ampat...;Bencana;Beredar video [arsip] dari akun tiktok...;11/10/2025
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Hujan Api Terjadi di Kamboja;Beredar video [arsip] dari akun tiktok “nani.yuningsih972” pada Selasa...;[SALAH] Hujan Api Terjadi di...;Bencana;Beredar video [arsip] dari akun tiktok...;08/10/2025
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Gunung Guntur di Garut Meletus;Beredar video [arsip] dari akun tiktok “Irsyad Sumedang” pada...;[SALAH] Gunung Guntur di Garut...;Bencana;Beredar video [arsip] dari akun tiktok...;25/09/2025
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Sukabumi Dilanda Banjir Bandang Setinggi Delapan...;Pada Jumat (8/11/2024) kanal YouTube “Alarm Alam” membagikan video...;[SALAH] Sukabumi Dilanda Banjir Bandang...;Bencana;Pada Jumat (8/11/2024) kanal YouTube “Alarm...;19/11/2024
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Video Pusat Strategi Militer di Florida...;Pada Selasa (15/11/2024) akun X “Topi_Merah Influenza pilek” mengunggah...;[SALAH] Video Pusat Strategi Militer...;Bencana;Pada Selasa (15/11/2024) akun X “Topi_Merah...;17/11/2024
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Imbauan Ada Pancaran Radiasi Cahaya Kosmik...;Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pada November 2024 menemukan...;[SALAH] Imbauan Ada Pancaran Radiasi...;Bencana;Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pada...;06/11/2024
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Banjir Enam Meter Telan 98% Kota...;Kanal YouTube “Tinta Alam” pada (15/10/2024) mengunggah video [arsip]...;[SALAH] Banjir Enam Meter Telan...;Bencana;Kanal YouTube “Tinta Alam” pada (15/10/2024)...;01/11/2024
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Badai Angin Dahsyat Bikin Sukabumi dan...;Pada Rabu (16/10/2024) kanal YouTube “Alexa Tv” membagikan video...;[SALAH] Badai Angin Dahsyat Bikin...;Bencana;Pada Rabu (16/10/2024) kanal YouTube “Alexa...;25/10/2024
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Warga Panik, Gunung Merapi Keluarkan Suara...;Akun YouTube Gembok Nusantara mengunggah video mengenai letusan Gunung...;[SALAH] Warga Panik, Gunung Merapi...;Bencana;Akun YouTube Gembok Nusantara mengunggah video...;17/10/2024
https://turnbackhoax.id/articles?category=bencana&page=4;[SALAH] Empat Wilayah di Jawa Tengah Bakal...;Unggahan TikTok [arsip] dari akun “SQUAD NUSANTARA08 KEBUMEN” pada...;[SALAH] Empat Wilayah di Jawa...;Bencana;Unggahan TikTok [arsip] dari akun “SQUAD...;15/10/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Video Erupsi Semeru Membuat Warga Berhamburan;Kanal YouTube “Gembok Nusantara” pada Jumat (04/10/2024 mengunggah video...;[SALAH] Video Erupsi Semeru Membuat...;Bencana;Kanal YouTube “Gembok Nusantara” pada Jumat...;15/10/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Detik² Mengerikan!! Badai Dahsyat Hantam Jakarta,...;DETIK² MENGERIKAN!! BADAI DAHSYAT HANTAM JAKARTA, Bekasi & Malang...;[SALAH] Detik² Mengerikan!! Badai Dahsyat...;Bencana;DETIK² MENGERIKAN!! BADAI DAHSYAT HANTAM JAKARTA,...;02/10/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Video Ikan Mati di Pantai Klara...;Fenomena di pantai Klara, bnyak ikan mater terdampar di...;[SALAH] Video Ikan Mati di...;Bencana;Fenomena di pantai Klara, bnyak ikan...;30/09/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Kebumen Dihantam Gempa Skala Besar 22...;KEBUMEN PECAH! GEMPA SEKALA BESAR HAJAR JAWA TENGAH HARI...;[SALAH] Kebumen Dihantam Gempa Skala...;Bencana;KEBUMEN PECAH! GEMPA SEKALA BESAR HAJAR...;30/09/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Banjir Bak Lautan Sapu Bandung dan...;JAWA BARAT AMBLES!! BARU SAJA BANJIR BAK LAUTAN SAPU...;[SALAH] Banjir Bak Lautan Sapu...;Bencana;JAWA BARAT AMBLES!! BARU SAJA BANJIR...;30/09/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Bom Es Menghancurkan Ratusan Rumah di...;JOMBANG HANCUR LEBUR! BOM ES MENGHANCURKAN KOTA JOMBANG HARI...;[SALAH] Bom Es Menghancurkan Ratusan...;Bencana;JOMBANG HANCUR LEBUR! BOM ES MENGHANCURKAN...;30/09/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Jakarta Jebol! Banjir Besar Sapu Jabodetabek...;JAKARTA JEBOL !! BARU SAJA BANJIR BESAR SAPU JABODETABEK...;[SALAH] Jakarta Jebol! Banjir Besar...;Bencana;JAKARTA JEBOL !! BARU SAJA BANJIR...;30/09/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Banjir 4 Meter Tenggelamkan Batam 25...;BATAM TENGGELAM PARAH! BANJIR 4 METER MELUMPUHKAN KOTA, WARGA...;[SALAH] Banjir 4 Meter Tenggelamkan...;Bencana;BATAM TENGGELAM PARAH! BANJIR 4 METER...;30/09/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] Baru Saja Air Laut Naik Bak...;Video Full: Baru Saja Air Lait Naik Bak Tsunami...;[SALAH] Baru Saja Air Laut...;Bencana;Video Full: Baru Saja Air Lait...;29/09/2024
https://turnbackhoax.id/articles?category=bencana&page=5;[SALAH] “BMKG Prediksi Tsunami di Batam, Sekolah...;“Prediksi Tsunami di Batam: Sekolah Diliburkan dari 18 September...;[SALAH] “BMKG Prediksi Tsunami di...;Bencana;“Prediksi Tsunami di Batam: Sekolah Diliburkan...;25/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Gelombang Tinggi Sebabkan Lombok Lenyap 10...;BENCANA ALAM HARI INI ~ LOMBOK SELATAN LENYAP, SETELAH...;[SALAH] Gelombang Tinggi Sebabkan Lombok...;Bencana;BENCANA ALAM HARI INI ~ LOMBOK...;25/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Gempa Luar Biasa Sapu Berau Hingga...;KALIMANTAN TIMUR JEBOL! GEMPA LUAR BIASA SAPU BERAU, TERASA...;[SALAH] Gempa Luar Biasa Sapu...;Bencana;KALIMANTAN TIMUR JEBOL! GEMPA LUAR BIASA...;24/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Gempa Bumi Berkekuatan Magnitude 5,7 Guncang...;BENCANA ALAM HARI INI ~ SUKABUMI MENJERIT KERAS,GEMPA MAGNITUDE...;[SALAH] Gempa Bumi Berkekuatan Magnitude...;Bencana;BENCANA ALAM HARI INI ~ SUKABUMI...;23/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Video Ikan Naik ke Permukaan Pantai...;Kejadian tadi malam di pantai LEATO Propinsi Gorontalo…. Semoga...;[SALAH] Video Ikan Naik ke...;Bencana;Kejadian tadi malam di pantai LEATO...;23/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Banjir Bak Tsunami Sapu Kota Bandung;Bandung Jawa Barat Berduka !! Banjir Mirip Tsunami Sapu...;[SALAH] Banjir Bak Tsunami Sapu...;Bencana;Bandung Jawa Barat Berduka !! Banjir...;21/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Badai Angin Sapu Bersih Satu Kota...;JAKARTA PORAK PORANDA HARI INI! BADAI ANGIN LUAR BIASA...;[SALAH] Badai Angin Sapu Bersih...;Bencana;JAKARTA PORAK PORANDA HARI INI! BADAI...;20/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Gempar Tiba-Tiba Banjir Bak Tsunami Hanyutkan...;GEMPAR TIBA-TIBA BANJIR BAK TSUNAMI HANYUTKAN SEGALANYA. HEBOHKAN WARGA...;[SALAH] Gempar Tiba-Tiba Banjir Bak...;Bencana;GEMPAR TIBA-TIBA BANJIR BAK TSUNAMI HANYUTKAN...;20/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Jogja Jebol Besar!! Gempa Luar Biasa...;Pada 13 September 2024, sebuah channel YouTube mengunggah video...;[SALAH] Jogja Jebol Besar!! Gempa...;Bencana;Pada 13 September 2024, sebuah channel...;20/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Tornado Dahsyat Sapu Bersih Ratusan Rumah...;Tornado Dahsyat Sapu Bersih Ratusan Rumah di Tanjungpinang, Angin...;[SALAH] Tornado Dahsyat Sapu Bersih...;Bencana;Tornado Dahsyat Sapu Bersih Ratusan Rumah...;20/09/2024
https://turnbackhoax.id/articles?category=bencana&page=6;[SALAH] Sungai di Medan Jebol Sekota Mendadak...;MEDAN MELUAP HEBAT! SUNGAI JEBOL SEKOTA MENDADAK AMBLAS, BANJIR...;[SALAH] Sungai di Medan Jebol...;Bencana;MEDAN MELUAP HEBAT! SUNGAI JEBOL SEKOTA...;20/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Video Pekerja Hotel Menahan Pintu Akibat...;“Pekerja hotel di Vietnam terlihat berusaha keras menahan pintu...;[SALAH] Video Pekerja Hotel Menahan...;Bencana;“Pekerja hotel di Vietnam terlihat berusaha...;19/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Tornado dan Hujan Es Sapu Bersih...;Sumatera Utara Porak Poranda!! Tornado & Hujan Es Sapu...;[SALAH] Tornado dan Hujan Es...;Bencana;Sumatera Utara Porak Poranda!! Tornado &...;18/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Sungai di Bandung Meluap Menenggelamkan Ribuan...;BANDUNG JADI LAUTAN!! NGERI SUNGAI TERBESAR MELUAP SAPU RIBUAN...;[SALAH] Sungai di Bandung Meluap...;Bencana;BANDUNG JADI LAUTAN!! NGERI SUNGAI TERBESAR...;18/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] PREDIKSI TSUNAMI DI BATAM SEKOLAH LIBUR...;Prediksi Tsunami di Batam: Sekolah Diliburkan dari 18 September...;[SALAH] PREDIKSI TSUNAMI DI BATAM...;Bencana;Prediksi Tsunami di Batam: Sekolah Diliburkan...;18/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Ratusan Rumah di Batang Natal Ambles...;BATANG MELUAP BESAR! RATUSAN RUMAH AMBLES DALAM SEKEJAP, BANJIR...;[SALAH] Ratusan Rumah di Batang...;Bencana;BATANG MELUAP BESAR! RATUSAN RUMAH AMBLES...;18/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Gelombang Tinggi Hancurkan Demak pada 13...;VIDEO FULL: GELOMBANG TINGGI BAK TSUNAMI SAPU DEMAK, 13-9-2024,...;[SALAH] Gelombang Tinggi Hancurkan Demak...;Bencana;VIDEO FULL: GELOMBANG TINGGI BAK TSUNAMI...;18/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Bogor Diterjang Angin Kencang Hingga Rumah,...;BOGOR BABAK BELUR!! RUMAH & MOBIL DINAS, KACA MALL...;[SALAH] Bogor Diterjang Angin Kencang...;Bencana;BOGOR BABAK BELUR!! RUMAH & MOBIL...;12/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Arab Saudi Tiba-Tiba Banjir Seperti Tsunami...;ARAB SAUDI TIBA-TIBA BANJIR SEPERTI JEDDAH-MEKKAH HARI INI!! SAPU...;[SALAH] Arab Saudi Tiba-Tiba Banjir...;Bencana;ARAB SAUDI TIBA-TIBA BANJIR SEPERTI JEDDAH-MEKKAH...;10/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Video Badai Banjir Melanda IKN, Tamu...;“Badai dan Banjir Besar Mengepung IKN Hari Ini. Ibu...;[SALAH] Video Badai Banjir Melanda...;Bencana;“Badai dan Banjir Besar Mengepung IKN...;10/09/2024
https://turnbackhoax.id/articles?category=bencana&page=7;[SALAH] Video Gempa Canada 19 Agustus 2024;Gempa di Kanada Begitu dahsyat Semoga kita diajukan dari...;[SALAH] Video Gempa Canada 19...;Bencana;Gempa di Kanada Begitu dahsyat Semoga...;07/09/2024
https://turnbackhoax.id/articles?category=bencana&page=8;[SALAH] Video Gempa 7,1 Magnitudo yang Guncang...;“Breaking News. Gempa 7,1 Magnitudo Guncang Jepang”;[SALAH] Video Gempa 7,1 Magnitudo...;Bencana;“Breaking News. Gempa 7,1 Magnitudo Guncang...;31/08/2024
https://turnbackhoax.id/articles?category=bencana&page=8;[SALAH] Medan Jadi Lautan, Rumah dan Kendaraan...;KOTA MEDAN DITELAN BANJIR MIRIP TSUNAMI HARI INI!! RUMAH...;[SALAH] Medan Jadi Lautan, Rumah...;Bencana;KOTA MEDAN DITELAN BANJIR MIRIP TSUNAMI...;31/08/2024
https://turnbackhoax.id/articles?category=bencana&page=8;[SALAH] Tasikmalaya Pecah Tersapu Bersih Akibat Gempa...;TASIKMALAYA PECAH!! GEMPA DARAT MENGERIKAN SAPU BERSIH TASIKMALAYA HARI...;[SALAH] Tasikmalaya Pecah Tersapu Bersih...;Bencana;TASIKMALAYA PECAH!! GEMPA DARAT MENGERIKAN SAPU...;31/08/2024
https://turnbackhoax.id/articles?category=bencana&page=8;[SALAH] Video “Tsunami Jepang 9 Agustus 2024”;“tsunami jepang 9 agustus 2024”;[SALAH] Video “Tsunami Jepang 9...;Bencana;“tsunami jepang 9 agustus 2024”;31/08/2024
